"id","fqdn/ip","port","severity","finding","cve","cwe"
"FS_ciphers","www.chooseyourboss.com/172.67.152.144","443","INFO","ECDHE-ECDSA-AES128-GCM-SHA256 ECDHE-ECDSA-AES128-SHA256 ECDHE-ECDSA-AES128-SHA ECDHE-ECDSA-AES256-GCM-SHA384 ECDHE-ECDSA-AES256-SHA384 ECDHE-ECDSA-AES256-SHA ECDHE-ECDSA-CHACHA20-POLY1305-OLD","",""
"FS_ECDHE_curves","www.chooseyourboss.com/172.67.152.144","443","OK","prime256v1","",""
"TLS_extensions","www.chooseyourboss.com/172.67.152.144","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'status request/#5' 'next protocol/#13172' 'key share/#51' 'supported versions/#43' 'extended master secret/#23' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","www.chooseyourboss.com/172.67.152.144","443","INFO","valid for 64800 seconds only (<daily)","",""
"SSL_sessionID_support","www.chooseyourboss.com/172.67.152.144","443","INFO","yes","",""
"sessionresumption_ticket","www.chooseyourboss.com/172.67.152.144","443","INFO","supported","",""
"sessionresumption_ID","www.chooseyourboss.com/172.67.152.144","443","INFO","supported","",""
"TLS_timestamp","www.chooseyourboss.com/172.67.152.144","443","INFO","off by 0 seconds from your localtime","",""
"clientAuth","www.chooseyourboss.com/172.67.152.144","443","INFO","none","",""
"cert_numbers","www.chooseyourboss.com/172.67.152.144","443","INFO","1","",""
"cert_signatureAlgorithm","www.chooseyourboss.com/172.67.152.144","443","OK","ECDSA with SHA256","",""
"cert_keySize","www.chooseyourboss.com/172.67.152.144","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage","www.chooseyourboss.com/172.67.152.144","443","INFO","Digital Signature","",""
"cert_extKeyUsage","www.chooseyourboss.com/172.67.152.144","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.chooseyourboss.com/172.67.152.144","443","INFO","0C2386113557690CA485457A43B3031E","",""
"cert_fingerprintSHA1","www.chooseyourboss.com/172.67.152.144","443","INFO","A39305864A67481A1713CB88B8F7ACD52667B820","",""
"cert_fingerprintSHA256","www.chooseyourboss.com/172.67.152.144","443","INFO","D996A59304B786A771A88D813688B00EA4196F08935E2B933ED0538CF986F40E","",""
"cert","www.chooseyourboss.com/172.67.152.144","443","INFO","-----BEGIN CERTIFICATE----- MIIFQzCCBOmgAwIBAgIQDCOGETVXaQykhUV6Q7MDHjAKBggqhkjOPQQDAjBKMQsw CQYDVQQGEwJVUzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5jLjEgMB4GA1UEAxMX Q2xvdWRmbGFyZSBJbmMgRUNDIENBLTMwHhcNMjEwNzE3MDAwMDAwWhcNMjIwNzE2 MjM1OTU5WjB1MQswCQYDVQQGEwJVUzETMBEGA1UECBMKQ2FsaWZvcm5pYTEWMBQG A1UEBxMNU2FuIEZyYW5jaXNjbzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5jLjEe MBwGA1UEAxMVc25pLmNsb3VkZmxhcmVzc2wuY29tMFkwEwYHKoZIzj0CAQYIKoZI zj0DAQcDQgAEMR755haUafO/RdbPWOV6HBdSbl+Kcsed6At8EgaMHJPyUI39qgd/ pnI9h2+/LggDCJKwGk/Wc75juzi8znnrWaOCA4QwggOAMB8GA1UdIwQYMBaAFKXO N+rrsHUOlGeItEX62SQQh5YfMB0GA1UdDgQWBBTIEZ2WusEA17h6hPQgjeRlGWCT pDBKBgNVHREEQzBBghQqLmNob29zZXlvdXJib3NzLmNvbYIVc25pLmNsb3VkZmxh cmVzc2wuY29tghJjaG9vc2V5b3VyYm9zcy5jb20wDgYDVR0PAQH/BAQDAgeAMB0G A1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjB7BgNVHR8EdDByMDegNaAzhjFo dHRwOi8vY3JsMy5kaWdpY2VydC5jb20vQ2xvdWRmbGFyZUluY0VDQ0NBLTMuY3Js MDegNaAzhjFodHRwOi8vY3JsNC5kaWdpY2VydC5jb20vQ2xvdWRmbGFyZUluY0VD Q0NBLTMuY3JsMD4GA1UdIAQ3MDUwMwYGZ4EMAQICMCkwJwYIKwYBBQUHAgEWG2h0 dHA6Ly93d3cuZGlnaWNlcnQuY29tL0NQUzB2BggrBgEFBQcBAQRqMGgwJAYIKwYB BQUHMAGGGGh0dHA6Ly9vY3NwLmRpZ2ljZXJ0LmNvbTBABggrBgEFBQcwAoY0aHR0 cDovL2NhY2VydHMuZGlnaWNlcnQuY29tL0Nsb3VkZmxhcmVJbmNFQ0NDQS0zLmNy dDAMBgNVHRMBAf8EAjAAMIIBfgYKKwYBBAHWeQIEAgSCAW4EggFqAWgAdgApeb7w njk5IfBWc59jpXflvld9nGAK+PlNXSZcJV3HhAAAAXq06NWPAAAEAwBHMEUCIQDg 5EaXBKqAZ56EJCqhe/GLERLG+mj0lCS0gSZ47pooiwIgQiT/oX1Jmyse3OTBdw0c mVVpKxY2G1s8AwZ6FpNRhsMAdgBByMqx3yJGShDGoToJQodeTjGLGwPr60vHaPCQ YpYG9gAAAXq06NW5AAAEAwBHMEUCIQD1h3SReJvurlGzJ+336JVJCY9Y8ASihtMo BroOVjHatgIgawcT7F8Rnr3aajsKMBCMLBDKdnnXbkFpP23Xj+HEhn0AdgDfpV6r aIJPH2yt7rhfTj5a6s2iEqRqXo47EsAgRFwqcwAAAXq06NXXAAAEAwBHMEUCIQC/ b3m4n7Glp42Sla2kKgg8MeIut9cCe7LjDgCh12tHqwIgXtxABcJgFQl9BJCkSVIe wOToquANEHB/TzN929pX6KswCgYIKoZIzj0EAwIDSAAwRQIgQNoduNJba1jrNKFh wbMGm0AtdvXN1U82HklcNFZ/lCwCIQDBnJxQXhPfgzB2TUT6lBUrGK5ib7anrsu2 WPMwxw5dhg== -----END CERTIFICATE-----","",""
"cert_commonName","www.chooseyourboss.com/172.67.152.144","443","OK","sni.cloudflaressl.com","",""
"cert_commonName_wo_SNI","www.chooseyourboss.com/172.67.152.144","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName","www.chooseyourboss.com/172.67.152.144","443","INFO","*.chooseyourboss.com sni.cloudflaressl.com chooseyourboss.com","",""
"cert_trust","www.chooseyourboss.com/172.67.152.144","443","OK","Ok via SAN wildcard (SNI mandatory)","",""
"cert_chain_of_trust","www.chooseyourboss.com/172.67.152.144","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.chooseyourboss.com/172.67.152.144","443","INFO","no","",""
"cert_expirationStatus","www.chooseyourboss.com/172.67.152.144","443","OK","334 >= 60 days","",""
"cert_notBefore","www.chooseyourboss.com/172.67.152.144","443","INFO","2021-07-17 00:00","",""
"cert_notAfter","www.chooseyourboss.com/172.67.152.144","443","OK","2022-07-16 23:59","",""
"cert_extlifeSpan","www.chooseyourboss.com/172.67.152.144","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.chooseyourboss.com/172.67.152.144","443","INFO","not present","",""
"cert_crlDistributionPoints","www.chooseyourboss.com/172.67.152.144","443","INFO","http://crl3.digicert.com/CloudflareIncECCCA-3.crl http://crl4.digicert.com/CloudflareIncECCCA-3.crl","",""
"cert_ocspURL","www.chooseyourboss.com/172.67.152.144","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling","www.chooseyourboss.com/172.67.152.144","443","OK","offered","",""
"cert_ocspRevoked","www.chooseyourboss.com/172.67.152.144","443","OK","not revoked","",""
"cert_mustStapleExtension","www.chooseyourboss.com/172.67.152.144","443","INFO","--","",""
"DNS_CAArecord","www.chooseyourboss.com/172.67.152.144","443","LOW","--","",""
"certificate_transparency","www.chooseyourboss.com/172.67.152.144","443","OK","yes (certificate extension)","",""
"certs_countServer","www.chooseyourboss.com/172.67.152.144","443","INFO","2","",""
"certs_list_ordering_problem","www.chooseyourboss.com/172.67.152.144","443","INFO","no","",""
"cert_caIssuers","www.chooseyourboss.com/172.67.152.144","443","INFO","Cloudflare Inc ECC CA-3 (Cloudflare, Inc. from US)","",""
"intermediate_cert <#1>","www.chooseyourboss.com/172.67.152.144","443","INFO","-----BEGIN CERTIFICATE----- MIIDzTCCArWgAwIBAgIQCjeHZF5ftIwiTv0b7RQMPDANBgkqhkiG9w0BAQsFADBa MQswCQYDVQQGEwJJRTESMBAGA1UEChMJQmFsdGltb3JlMRMwEQYDVQQLEwpDeWJl clRydXN0MSIwIAYDVQQDExlCYWx0aW1vcmUgQ3liZXJUcnVzdCBSb290MB4XDTIw MDEyNzEyNDgwOFoXDTI0MTIzMTIzNTk1OVowSjELMAkGA1UEBhMCVVMxGTAXBgNV BAoTEENsb3VkZmxhcmUsIEluYy4xIDAeBgNVBAMTF0Nsb3VkZmxhcmUgSW5jIEVD QyBDQS0zMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEua1NZpkUC0bsH4HRKlAe nQMVLzQSfS2WuIg4m4Vfj7+7Te9hRsTJc9QkT+DuHM5ss1FxL2ruTAUJd9NyYqSb 16OCAWgwggFkMB0GA1UdDgQWBBSlzjfq67B1DpRniLRF+tkkEIeWHzAfBgNVHSME GDAWgBTlnVkwgkdYzKz6CFQ2hns6tQRN8DAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0l BBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMBIGA1UdEwEB/wQIMAYBAf8CAQAwNAYI KwYBBQUHAQEEKDAmMCQGCCsGAQUFBzABhhhodHRwOi8vb2NzcC5kaWdpY2VydC5j b20wOgYDVR0fBDMwMTAvoC2gK4YpaHR0cDovL2NybDMuZGlnaWNlcnQuY29tL09t bmlyb290MjAyNS5jcmwwbQYDVR0gBGYwZDA3BglghkgBhv1sAQEwKjAoBggrBgEF BQcCARYcaHR0cHM6Ly93d3cuZGlnaWNlcnQuY29tL0NQUzALBglghkgBhv1sAQIw CAYGZ4EMAQIBMAgGBmeBDAECAjAIBgZngQwBAgMwDQYJKoZIhvcNAQELBQADggEB AAUkHd0bsCrrmNaF4zlNXmtXnYJX/OvoMaJXkGUFvhZEOFp3ArnPEELG4ZKk40Un +ABHLGioVplTVI+tnkDB0A+21w0LOEhsUCxJkAZbZB2LzEgwLt4I4ptJIsCSDBFe lpKU1fwg3FZs5ZKTv3ocwDfjhUkV+ivhdDkYD7fa86JXWGBPzI6UAPxGezQxPk1H goE6y/SJXQ7vTQ1unBuCJN0yJV0ReFEQPaA1IwQvZW+cwdFD19Ae8zFnWSfda9J1 CZMRJCQUzym+5iPDuI9yP+kHyCREU3qzuWFloUwOxkgAyXVjBYdwRVKD05WdRerw 6DEdfgkfCv4+3ao8XnTSrLE= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.chooseyourboss.com/172.67.152.144","443","INFO","3ABBE63DAF756C5016B6B85F52015FD8E8ACBE277C5087B127A60563A841ED8A","",""
"intermediate_cert_notBefore <#1>","www.chooseyourboss.com/172.67.152.144","443","INFO","2020-01-27 12:48","",""
"intermediate_cert_notAfter <#1>","www.chooseyourboss.com/172.67.152.144","443","OK","2024-12-31 23:59","",""
"intermediate_cert_expiration <#1>","www.chooseyourboss.com/172.67.152.144","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.chooseyourboss.com/172.67.152.144","443","INFO","Cloudflare Inc ECC CA-3 <-- Baltimore CyberTrust Root","",""
"intermediate_cert_badOCSP","www.chooseyourboss.com/172.67.152.144","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.chooseyourboss.com/172.67.152.144","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.chooseyourboss.com/172.67.152.144","443","INFO","0 seconds from localtime","",""
"HSTS_time","www.chooseyourboss.com/172.67.152.144","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.chooseyourboss.com/172.67.152.144","443","OK","includes subdomains","",""
"HSTS_preload","www.chooseyourboss.com/172.67.152.144","443","INFO","domain is NOT marked for preloading","",""
"HPKP","www.chooseyourboss.com/172.67.152.144","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.chooseyourboss.com/172.67.152.144","443","INFO","cloudflare","",""
"banner_application","www.chooseyourboss.com/172.67.152.144","443","INFO","No application banner found","",""
"cookie_count","www.chooseyourboss.com/172.67.152.144","443","INFO","1 at '/'","",""
"cookie_secure","www.chooseyourboss.com/172.67.152.144","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","www.chooseyourboss.com/172.67.152.144","443","OK","All (1) at '/' marked as HttpOnly","",""
"X-Frame-Options","www.chooseyourboss.com/172.67.152.144","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.chooseyourboss.com/172.67.152.144","443","OK","nosniff","",""
"Expect-CT","www.chooseyourboss.com/172.67.152.144","443","OK","max-age=604800, report-uri='https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct'","",""
"X-XSS-Protection","www.chooseyourboss.com/172.67.152.144","443","INFO","1; mode=block","",""
"Referrer-Policy","www.chooseyourboss.com/172.67.152.144","443","INFO","strict-origin-when-cross-origin","",""
"Cache-Control","www.chooseyourboss.com/172.67.152.144","443","INFO","max-age=0, private, must-revalidate","",""
"banner_reverseproxy","www.chooseyourboss.com/172.67.152.144","443","INFO","via: 1.1 vegur","","CWE-200"
"heartbleed","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.chooseyourboss.com/172.67.152.144","443","WARN","OpenSSL handshake didn't succeed","","CWE-310"
"secure_client_renego","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.chooseyourboss.com/172.67.152.144","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.chooseyourboss.com/172.67.152.144","443","OK","supported","",""
"SWEET32","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.chooseyourboss.com/172.67.152.144","443","INFO","no RSA certificate, can't be used with SSLv2 elsewhere","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.chooseyourboss.com/172.67.152.144","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.chooseyourboss.com/172.67.152.144","443","MEDIUM","ECDHE-ECDSA-AES128-SHA ECDHE-ECDSA-AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.chooseyourboss.com/172.67.152.144","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.chooseyourboss.com/172.67.152.144","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.chooseyourboss.com/172.67.152.144","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305-OLD","",""
"clientsimulation-android_60","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305-OLD","",""
"clientsimulation-android_70","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.chooseyourboss.com/172.67.152.144","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.0 ECDHE-ECDSA-AES128-SHA","",""
"clientsimulation-ie_8_xp","www.chooseyourboss.com/172.67.152.144","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_ats_9_ios9","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","www.chooseyourboss.com/172.67.152.144","443","INFO","No connection","",""
"clientsimulation-java_7u25","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.0 ECDHE-ECDSA-AES128-SHA","",""
"clientsimulation-java_8u161","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1201","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.2 ECDHE-ECDSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","www.chooseyourboss.com/172.67.152.144","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","www.chooseyourboss.com/172.67.152.144","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.chooseyourboss.com/172.67.152.144","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.chooseyourboss.com/172.67.152.144","443","INFO","95","",""
"protocol_support_score_weighted","www.chooseyourboss.com/172.67.152.144","443","INFO","28","",""
"key_exchange_score","www.chooseyourboss.com/172.67.152.144","443","INFO","100","",""
"key_exchange_score_weighted","www.chooseyourboss.com/172.67.152.144","443","INFO","30","",""
"cipher_strength_score","www.chooseyourboss.com/172.67.152.144","443","INFO","60","",""
"cipher_strength_score_weighted","www.chooseyourboss.com/172.67.152.144","443","INFO","24","",""
"final_score","www.chooseyourboss.com/172.67.152.144","443","INFO","82","",""
"overall_grade","www.chooseyourboss.com/172.67.152.144","443","MEDIUM","B","",""
"grade_cap_reason_1","www.chooseyourboss.com/172.67.152.144","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","www.chooseyourboss.com/172.67.152.144","443","INFO","Grade capped to B. TLS 1.0 offered","",""
